,day,AAL,UAL,ANA,KLM,AFR,JAL,AXM,EZY,JST,ROU,RYR,TRA,CLX,FDX,GEC,GTI,UPS
182,2019-07-02 00:00:00+00:00,2514,1996,571,526,771,343,567,853.0,349,160,2366.0,168,31,855,24,106,672
183,2019-07-03 00:00:00+00:00,2462,2004,542,534,781,326,555,837.0,333,163,2376.0,172,32,876,24,102,697
184,2019-07-04 00:00:00+00:00,2144,1987,622,535,787,389,568,894.0,363,170,2375.0,180,42,423,24,67,401
185,2019-07-05 00:00:00+00:00,2133,1808,596,531,786,361,558,907.0,355,161,2460.0,185,34,524,29,52,285
186,2019-07-06 00:00:00+00:00,2340,1788,618,515,744,391,556,782.0,343,161,2360.0,194,37,448,28,82,235
187,2019-07-07 00:00:00+00:00,2393,1905,613,530,782,390,563,908.0,350,159,2414.0,215,46,244,31,83,117
188,2019-07-08 00:00:00+00:00,2666,2090,600,543,796,388,557,908.0,358,160,2468.0,198,35,126,17,108,154
189,2019-07-09 00:00:00+00:00,2716,2078,580,536,780,359,549,859.0,347,156,2366.0,189,31,849,21,96,687
190,2019-07-10 00:00:00+00:00,2625,2016,543,491,780,343,558,808.0,360,160,2372.0,166,33,880,24,117,700
191,2019-07-11 00:00:00+00:00,2410,2027,550,486,792,336,554,896.0,367,158,2375.0,174,43,836,30,101,667
192,2019-07-12 00:00:00+00:00,2660,2106,601,513,794,396,564,909.0,348,161,2447.0,194,33,768,27,92,566
193,2019-07-13 00:00:00+00:00,2564,2029,578,500,749,356,552,787.0,330,169,2381.0,212,35,455,31,91,230
194,2019-07-14 00:00:00+00:00,2592,1994,619,517,775,385,542,922.0,340,155,2410.0,219,43,234,27,93,115
195,2019-07-15 00:00:00+00:00,2683,2154,604,537,784,378,539,893.0,331,163,2461.0,206,43,118,17,97,170
196,2019-07-16 00:00:00+00:00,2690,2100,590,542,756,382,550,873.0,357,158,2362.0,188,26,853,21,100,684
197,2019-07-17 00:00:00+00:00,2619,2061,533,523,731,348,508,787.0,328,161,2149.0,177,30,889,22,113,695
198,2019-07-18 00:00:00+00:00,2553,1942,536,476,768,350,553,893.0,352,177,2359.0,177,42,892,26,102,747
199,2019-07-19 00:00:00+00:00,2735,2163,557,478,775,358,552,919.0,351,161,2438.0,181,35,760,26,110,617
200,2019-07-20 00:00:00+00:00,2585,2053,613,459,755,395,559,784.0,339,162,2373.0,170,33,459,30,93,253
201,2019-07-21 00:00:00+00:00,2559,1984,626,472,760,407,564,939.0,342,172,2410.0,181,47,225,28,91,121
202,2019-07-22 00:00:00+00:00,2641,2077,614,479,745,395,552,915.0,332,161,2460.0,180,33,120,15,95,168
203,2019-07-23 00:00:00+00:00,2639,2033,654,506,717,406,540,850.0,282,157,2354.0,185,35,862,23,99,682
204,2019-07-24 00:00:00+00:00,2684,2114,619,363,721,375,542,859.0,294,158,2352.0,144,30,894,21,99,717
205,2019-07-25 00:00:00+00:00,2700,2091,604,493,742,384,547,807.0,287,180,2325.0,205,45,852,25,90,681
206,2019-07-26 00:00:00+00:00,2748,2109,607,507,738,367,566,835.0,305,165,2463.0,207,36,751,21,103,566
207,2019-07-27 00:00:00+00:00,2620,2049,614,446,748,383,551,753.0,287,171,2340.0,192,33,457,31,87,230
208,2019-07-28 00:00:00+00:00,2610,2008,597,466,763,363,567,887.0,308,168,2466.0,200,41,239,30,82,120
209,2019-07-29 00:00:00+00:00,2697,1991,616,537,741,390,548,894.0,279,169,2461.0,209,36,115,14,89,158
210,2019-07-30 00:00:00+00:00,2718,2025,599,534,728,362,553,862.0,254,167,2360.0,188,30,852,18,100,645
211,2019-07-31 00:00:00+00:00,2654,2062,569,526,733,359,545,875.0,269,157,2365.0,192,28,880,21,90,701
212,2019-08-01 00:00:00+00:00,2638,2058,633,538,728,379,554,899.0,275,173,2382.0,186,45,830,28,80,680
213,2019-08-02 00:00:00+00:00,2690,2075,607,511,750,366,559,916.0,309,168,2454.0,197,43,770,29,101,585
214,2019-08-03 00:00:00+00:00,2519,1894,632,493,706,385,550,752.0,269,157,2179.0,188,30,475,28,90,227
215,2019-08-04 00:00:00+00:00,2682,1993,588,460,741,360,551,921.0,307,164,2397.0,195,48,219,26,92,115
216,2019-08-05 00:00:00+00:00,2774,2086,615,466,737,395,545,922.0,273,169,2426.0,173,35,138,15,107,162
217,2019-08-06 00:00:00+00:00,2688,2021,562,485,701,352,545,874.0,244,166,2362.0,167,34,856,24,99,663
218,2019-08-07 00:00:00+00:00,2614,1993,599,488,694,373,545,865.0,261,158,2362.0,170,31,881,24,102,684
219,2019-08-08 00:00:00+00:00,2687,1992,580,496,708,360,543,906.0,263,166,2359.0,172,48,874,24,99,703
220,2019-08-09 00:00:00+00:00,2788,2114,603,472,714,362,537,873.0,277,171,2414.0,176,36,754,25,104,560
221,2019-08-10 00:00:00+00:00,2641,2006,624,466,739,390,556,785.0,267,172,2377.0,186,32,464,29,77,241
222,2019-08-11 00:00:00+00:00,2619,1976,578,478,739,360,553,940.0,302,164,2388.0,180,45,230,30,78,115
223,2019-08-12 00:00:00+00:00,2768,2097,640,505,726,397,546,889.0,276,160,2438.0,191,35,123,10,100,156
224,2019-08-13 00:00:00+00:00,2696,2027,600,471,705,384,531,870.0,247,163,2321.0,157,33,846,14,103,673
225,2019-08-14 00:00:00+00:00,2725,2101,586,475,698,370,539,861.0,259,164,2347.0,164,30,883,20,102,707
226,2019-08-15 00:00:00+00:00,2727,2132,446,519,714,289,545,906.0,269,155,2366.0,182,43,852,24,93,668
227,2019-08-16 00:00:00+00:00,2831,2176,583,483,728,368,566,912.0,312,159,2415.0,174,37,768,21,97,600
228,2019-08-17 00:00:00+00:00,2630,2028,630,466,755,403,550,812.0,262,172,2357.0,170,35,475,26,83,236
229,2019-08-18 00:00:00+00:00,2548,1909,608,427,730,358,554,855.0,288,166,2273.0,160,45,245,25,79,117
230,2019-08-19 00:00:00+00:00,2729,2112,631,481,736,395,542,891.0,256,161,2446.0,198,33,126,11,87,161
231,2019-08-20 00:00:00+00:00,2612,2031,627,414,689,377,554,831.0,246,157,2220.0,158,27,869,17,90,673
232,2019-08-21 00:00:00+00:00,2533,1928,610,487,703,392,534,855.0,248,169,2347.0,165,34,903,24,111,691
233,2019-08-22 00:00:00+00:00,2652,2066,599,483,727,366,549,891.0,298,167,2339.0,178,43,867,33,92,685
234,2019-08-23 00:00:00+00:00,2721,2108,611,507,745,364,558,927.0,311,163,2448.0,194,37,772,28,109,590
235,2019-08-24 00:00:00+00:00,2665,2019,618,513,748,386,552,815.0,277,158,2361.0,197,36,468,32,90,233
236,2019-08-25 00:00:00+00:00,2425,1843,643,527,745,408,548,916.0,316,167,2396.0,199,44,232,26,82,122
237,2019-08-26 00:00:00+00:00,2729,1995,617,540,732,404,559,907.0,283,173,2430.0,195,39,129,16,92,158
238,2019-08-27 00:00:00+00:00,2582,2055,587,520,724,355,544,856.0,251,163,2352.0,187,28,863,19,94,668
239,2019-08-28 00:00:00+00:00,2643,1988,576,403,686,361,539,832.0,255,168,2220.0,164,32,912,22,112,702
240,2019-08-29 00:00:00+00:00,2708,2064,571,475,725,351,544,913.0,293,173,2367.0,179,47,867,26,104,686
241,2019-08-30 00:00:00+00:00,2680,2082,591,485,752,366,563,929.0,313,162,2430.0,187,35,758,26,113,585
242,2019-08-31 00:00:00+00:00,2395,1961,596,471,754,387,559,816.0,273,169,2381.0,195,38,483,28,88,252
243,2019-09-01 00:00:00+00:00,1995,1643,613,505,788,367,559,748.0,303,158,2333.0,185,44,234,29,72,108
244,2019-09-02 00:00:00+00:00,2527,1849,608,442,811,368,560,890.0,279,152,2435.0,181,46,133,14,84,109
245,2019-09-03 00:00:00+00:00,2501,1943,579,508,799,354,553,884.0,246,144,2344.0,159,36,243,17,75,275
246,2019-09-04 00:00:00+00:00,2547,1898,604,461,799,373,538,859.0,256,148,2313.0,161,33,886,25,103,692
247,2019-09-05 00:00:00+00:00,2783,1962,547,532,810,340,555,915.0,295,158,2364.0,182,44,921,29,101,758
248,2019-09-06 00:00:00+00:00,2821,1938,530,488,813,318,559,927.0,295,149,2420.0,184,32,777,27,108,600
249,2019-09-07 00:00:00+00:00,2642,1890,551,490,755,354,555,806.0,274,151,2375.0,185,35,474,31,95,233
250,2019-09-08 00:00:00+00:00,2521,1767,463,507,791,288,557,934.0,296,150,2398.0,186,41,257,27,82,120
251,2019-09-09 00:00:00+00:00,2842,2045,468,475,838,304,552,919.0,282,157,2433.0,172,35,133,13,94,152
252,2019-09-10 00:00:00+00:00,2724,1967,555,446,827,351,555,872.0,255,145,2344.0,155,32,881,20,101,698
253,2019-09-11 00:00:00+00:00,2668,1959,571,434,809,353,541,870.0,264,145,2359.0,164,29,895,24,101,732
254,2019-09-12 00:00:00+00:00,2772,1943,563,462,830,357,558,923.0,288,155,2373.0,163,47,884,31,100,706
255,2019-09-13 00:00:00+00:00,2855,2088,560,524,821,357,561,921.0,308,149,2467.0,191,30,775,26,105,600
256,2019-09-14 00:00:00+00:00,2791,1920,555,439,752,356,548,826.0,274,168,2414.0,180,36,477,32,110,236
257,2019-09-15 00:00:00+00:00,2672,1867,620,489,808,405,566,932.0,304,171,2388.0,193,45,230,31,87,123
258,2019-09-16 00:00:00+00:00,2997,2036,598,543,831,358,553,889.0,295,158,2433.0,203,34,138,10,100,160
259,2019-09-17 00:00:00+00:00,2825,2029,632,550,807,388,537,858.0,257,142,2331.0,176,31,890,20,94,694
260,2019-09-18 00:00:00+00:00,2788,1988,633,522,824,388,557,850.0,285,147,2331.0,190,39,918,26,108,735
261,2019-09-19 00:00:00+00:00,2864,1869,629,564,831,388,566,901.0,309,157,2361.0,188,40,895,28,98,725
262,2019-09-20 00:00:00+00:00,2899,1932,617,550,827,381,566,924.0,354,149,2442.0,204,36,778,26,110,605
263,2019-09-21 00:00:00+00:00,1211,914,379,164,279,257,367,312.0,254,83,628.0,69,19,204,13,61,159
264,2019-09-22 00:00:00+00:00,110,93,29,2,1,11,20,25.0,16,10,28.0,2,1,18,1,7,4
265,2019-09-23 00:00:00+00:00,3005,2023,580,530,835,351,567,924.0,347,171,2441.0,181,38,128,13,117,164
266,2019-09-24 00:00:00+00:00,2874,1995,614,534,816,381,575,866.0,350,152,2338.0,169,37,884,19,115,710
267,2019-09-25 00:00:00+00:00,2812,1979,625,521,826,395,557,871.0,346,150,2360.0,178,34,907,23,125,728
268,2019-09-26 00:00:00+00:00,2910,2020,635,564,823,393,578,911.0,351,153,2360.0,194,42,875,27,107,712
269,2019-09-27 00:00:00+00:00,2926,1972,628,565,837,378,569,930.0,373,161,2434.0,211,36,787,27,121,596
270,2019-09-28 00:00:00+00:00,2710,1939,632,525,759,377,573,813.0,355,167,2385.0,196,38,457,30,116,237
271,2019-09-29 00:00:00+00:00,2675,1931,604,538,801,372,567,917.0,356,156,2427.0,206,45,252,30,102,137
272,2019-09-30 00:00:00+00:00,2989,2124,595,559,830,381,585,905.0,353,163,2459.0,202,42,143,14,121,157
273,2019-10-01 00:00:00+00:00,2847,2098,597,557,796,385,569,808.0,343,155,2295.0,178,33,897,22,125,717
274,2019-10-02 00:00:00+00:00,2790,2039,572,553,809,353,572,799.0,341,148,2319.0,191,27,910,23,102,734
275,2019-10-03 00:00:00+00:00,2928,2097,555,547,810,340,565,878.0,368,163,2317.0,190,41,863,25,108,713
276,2019-10-04 00:00:00+00:00,3024,2149,593,552,819,348,577,907.0,356,164,2448.0,193,37,763,26,115,580
277,2019-10-05 00:00:00+00:00,2824,2088,605,518,735,369,570,798.0,353,157,2342.0,203,31,467,24,95,231
278,2019-10-06 00:00:00+00:00,2671,1971,613,540,779,390,573,911.0,362,161,2354.0,216,42,239,22,94,128
279,2019-10-07 00:00:00+00:00,3021,2137,611,565,817,387,567,889.0,347,167,2400.0,192,30,130,10,104,167
280,2019-10-08 00:00:00+00:00,2973,2140,616,557,814,375,572,788.0,347,150,2283.0,153,20,889,17,103,706
281,2019-10-09 00:00:00+00:00,2886,2104,611,539,804,384,565,769.0,325,150,2289.0,150,26,909,21,114,734
282,2019-10-10 00:00:00+00:00,2850,2065,558,512,771,351,540,864.0,357,148,2218.0,168,39,801,20,109,671
283,2019-10-11 00:00:00+00:00,2940,2168,548,551,835,325,561,898.0,343,163,2396.0,188,36,762,26,130,593
284,2019-10-12 00:00:00+00:00,2944,2089,62,532,741,45,566,804.0,343,171,2320.0,190,35,482,28,107,245
285,2019-10-13 00:00:00+00:00,2695,1972,397,538,768,279,574,893.0,354,164,2355.0,192,44,235,25,98,119
286,2019-10-14 00:00:00+00:00,2988,2158,611,544,822,385,555,883.0,341,174,2379.0,180,45,127,13,114,167
287,2019-10-15 00:00:00+00:00,2940,2126,609,553,817,370,567,823.0,300,155,2316.0,158,32,870,21,112,702
288,2019-10-16 00:00:00+00:00,2856,2087,606,558,805,372,569,770.0,291,146,2313.0,161,33,911,23,117,727
289,2019-10-17 00:00:00+00:00,2973,2144,586,551,839,357,572,862.0,311,166,2307.0,166,47,897,27,105,711
290,2019-10-18 00:00:00+00:00,3044,2182,597,550,834,362,571,901.0,314,164,2411.0,190,41,792,25,119,607
291,2019-10-19 00:00:00+00:00,2849,2108,583,526,765,358,575,807.0,306,173,2330.0,188,39,467,32,122,255
292,2019-10-20 00:00:00+00:00,2705,1946,563,537,790,352,565,912.0,317,163,2366.0,194,48,255,27,96,125
293,2019-10-21 00:00:00+00:00,3013,2206,549,561,818,337,557,899.0,291,185,2393.0,191,39,130,14,120,168
294,2019-10-22 00:00:00+00:00,2964,2143,583,554,785,368,561,833.0,265,162,2264.0,155,34,879,22,108,692
295,2019-10-23 00:00:00+00:00,2872,2138,539,563,818,318,556,815.0,263,165,2339.0,161,36,908,25,117,742
296,2019-10-24 00:00:00+00:00,2856,2155,518,558,816,290,570,865.0,298,168,2321.0,168,44,880,28,106,706
297,2019-10-25 00:00:00+00:00,2859,2185,549,552,814,322,569,900.0,302,179,2287.0,186,39,768,29,125,599
298,2019-10-26 00:00:00+00:00,2880,2123,581,534,758,370,567,787.0,295,175,2352.0,194,44,479,28,116,256
299,2019-10-27 00:00:00+00:00,2715,1924,590,480,752,380,564,868.0,315,171,2254.0,187,48,243,24,98,129
300,2019-10-28 00:00:00+00:00,2962,2114,549,506,777,345,558,798.0,310,165,2245.0,178,41,123,26,107,161
301,2019-10-29 00:00:00+00:00,2873,1997,512,513,754,294,553,702.0,281,144,2061.0,124,35,877,21,115,700
302,2019-10-30 00:00:00+00:00,2768,1997,517,513,765,324,552,669.0,292,136,2082.0,106,35,916,24,113,737
303,2019-10-31 00:00:00+00:00,2791,1889,516,508,763,293,559,768.0,301,152,2094.0,125,47,880,26,114,722
304,2019-11-01 00:00:00+00:00,2623,1990,595,502,725,375,560,810.0,314,162,2310.0,116,41,787,25,123,600
305,2019-11-02 00:00:00+00:00,2806,2018,587,454,688,389,557,646.0,303,166,2143.0,82,46,473,25,116,258
306,2019-11-03 00:00:00+00:00,2522,1788,564,480,770,377,566,795.0,318,150,2254.0,120,42,228,23,90,127
307,2019-11-04 00:00:00+00:00,2978,2101,578,518,810,378,554,739.0,299,166,2295.0,113,47,147,28,104,160
308,2019-11-05 00:00:00+00:00,2918,2071,554,503,798,329,549,529.0,268,152,2053.0,84,46,850,20,102,689
309,2019-11-06 00:00:00+00:00,2859,2042,610,490,781,390,552,457.0,295,134,1631.0,83,40,941,24,124,749
310,2019-11-07 00:00:00+00:00,2933,2043,720,510,802,463,548,635.0,305,154,1758.0,115,52,885,26,121,720
311,2019-11-08 00:00:00+00:00,3052,2102,724,508,808,465,562,749.0,305,165,2188.0,112,40,809,28,114,642
312,2019-11-09 00:00:00+00:00,2891,2042,740,450,689,477,562,490.0,289,170,1949.0,84,49,503,29,103,274
313,2019-11-10 00:00:00+00:00,2687,1914,718,488,717,470,554,721.0,314,175,2131.0,114,45,229,29,92,142
314,2019-11-11 00:00:00+00:00,2806,1982,705,515,766,482,544,702.0,299,150,2071.0,106,44,147,27,101,159
315,2019-11-12 00:00:00+00:00,2909,2092,709,503,796,465,552,468.0,276,145,1432.0,87,38,807,21,104,704
316,2019-11-13 00:00:00+00:00,2876,2055,715,502,783,455,547,432.0,293,146,1416.0,85,40,935,23,117,765
317,2019-11-14 00:00:00+00:00,2977,2061,715,508,788,448,562,611.0,311,152,1742.0,112,53,957,29,123,736
318,2019-11-15 00:00:00+00:00,3039,2068,600,489,788,394,563,730.0,319,167,2165.0,115,40,800,28,119,651
319,2019-11-16 00:00:00+00:00,2879,2043,619,439,674,403,554,460.0,294,175,1949.0,83,46,486,28,108,266
320,2019-11-17 00:00:00+00:00,2660,1907,620,492,746,407,561,721.0,311,155,2122.0,119,46,243,34,92,133
321,2019-11-18 00:00:00+00:00,3020,2120,613,497,813,383,560,693.0,307,145,2063.0,103,48,155,26,122,174
322,2019-11-19 00:00:00+00:00,2929,2073,613,460,762,406,555,460.0,261,145,1419.0,66,42,854,23,116,706
323,2019-11-20 00:00:00+00:00,2840,2031,615,444,781,409,539,434.0,288,136,1409.0,72,35,949,23,138,754
324,2019-11-21 00:00:00+00:00,2912,2075,621,452,777,396,563,602.0,303,156,1746.0,106,45,888,24,122,740
325,2019-11-22 00:00:00+00:00,3057,2115,619,443,806,405,562,740.0,316,171,2153.0,102,40,785,26,131,660
326,2019-11-23 00:00:00+00:00,3072,2053,619,425,652,407,577,432.0,307,169,1957.0,87,51,503,28,106,295
327,2019-11-24 00:00:00+00:00,2904,1914,612,437,739,401,570,711.0,309,173,2131.0,108,45,251,30,103,160
328,2019-11-25 00:00:00+00:00,2979,2078,626,438,788,409,562,663.0,290,156,1967.0,95,49,165,27,107,212
329,2019-11-26 00:00:00+00:00,2978,1999,712,433,777,456,569,482.0,264,146,1423.0,48,44,868,28,107,822
330,2019-11-27 00:00:00+00:00,3109,2134,712,436,784,444,563,430.0,285,139,1410.0,49,41,951,22,127,883
331,2019-11-28 00:00:00+00:00,2543,2033,729,454,795,474,583,611.0,299,149,1747.0,90,49,536,28,118,494
332,2019-11-29 00:00:00+00:00,1553,1367,725,493,808,469,564,740.0,321,158,2183.0,92,40,563,28,82,305
333,2019-11-30 00:00:00+00:00,2559,1943,734,412,653,480,573,464.0,296,162,1983.0,48,43,530,30,112,266
334,2019-12-01 00:00:00+00:00,3079,2194,667,437,709,438,540,725.0,296,153,2051.0,101,46,247,26,80,138
335,2019-12-02 00:00:00+00:00,3246,2282,707,493,793,476,548,707.0,269,161,2063.0,78,43,228,24,110,224
336,2019-12-03 00:00:00+00:00,2944,2100,706,448,784,462,568,552.0,267,148,1599.0,48,36,979,26,118,835
337,2019-12-04 00:00:00+00:00,2853,1997,574,436,782,380,565,550.0,280,144,1608.0,54,41,1152,20,122,908
338,2019-12-05 00:00:00+00:00,2935,2017,563,428,604,393,583,588.0,291,158,1614.0,73,51,1133,25,115,921
339,2019-12-06 00:00:00+00:00,3037,1997,590,451,718,399,562,698.0,312,166,2068.0,81,46,985,25,120,781
340,2019-12-07 00:00:00+00:00,2866,1960,593,407,678,399,570,536.0,302,172,1915.0,49,44,605,27,116,293
341,2019-12-08 00:00:00+00:00,2575,1855,592,441,765,388,525,762.0,308,167,2137.0,93,50,318,25,99,161
342,2019-12-09 00:00:00+00:00,2967,1980,563,474,822,399,479,772.0,253,166,2089.0,84,51,167,26,111,225
343,2019-12-10 00:00:00+00:00,2778,2031,583,454,680,398,477,600.0,243,148,1490.0,48,45,999,23,122,883
344,2019-12-11 00:00:00+00:00,2655,2010,572,454,801,397,497,573.0,298,136,1521.0,51,38,1152,20,137,952
345,2019-12-12 00:00:00+00:00,2972,2030,579,447,788,383,577,699.0,294,160,1694.0,78,50,1121,26,133,962
346,2019-12-13 00:00:00+00:00,2926,1990,550,437,753,375,544,807.0,295,155,2099.0,90,45,917,22,132,777
347,2019-12-15 00:00:00+00:00,2542,1854,563,438,766,390,572,827.0,332,179,2112.0,85,44,337,25,95,150
348,2019-12-16 00:00:00+00:00,3034,2015,563,446,814,385,576,823.0,338,158,2082.0,96,54,190,22,114,218
349,2019-12-17 00:00:00+00:00,2654,1989,549,425,709,374,541,675.0,329,154,1432.0,84,35,883,20,123,953
350,2019-12-18 00:00:00+00:00,2732,2019,579,438,806,383,554,665.0,330,147,1648.0,89,44,1188,21,139,1058
351,2019-12-19 00:00:00+00:00,3080,2027,585,445,795,394,572,794.0,341,165,2153.0,110,46,1162,28,149,1059
352,2019-12-20 00:00:00+00:00,3077,2193,580,440,819,394,578,823.0,353,202,2339.0,120,43,1064,26,146,1067
353,2019-12-21 00:00:00+00:00,2932,2073,548,381,692,396,547,726.0,321,195,2115.0,124,39,711,24,142,908
354,2019-12-22 00:00:00+00:00,3066,2112,568,428,771,403,571,861.0,353,178,2349.0,126,43,418,24,117,833
355,2019-12-23 00:00:00+00:00,3109,2163,582,424,766,398,578,827.0,359,197,2281.0,116,52,374,20,142,689
356,2019-12-24 00:00:00+00:00,3040,2136,609,402,712,398,574,663.0,356,199,1429.0,106,27,974,18,129,868
357,2019-12-25 00:00:00+00:00,2304,1730,586,410,670,403,555,,354,174,,111,33,410,17,30,249
358,2019-12-26 00:00:00+00:00,2847,2051,580,396,738,396,576,780.0,359,182,1789.0,108,25,484,22,41,319
359,2019-12-27 00:00:00+00:00,3044,2113,563,474,714,375,541,832.0,355,176,2256.0,135,32,834,9,89,629
360,2019-12-28 00:00:00+00:00,2939,2096,575,406,710,379,579,727.0,363,191,2150.0,123,36,587,12,99,309
361,2019-12-29 00:00:00+00:00,3123,2135,641,413,747,425,573,849.0,368,189,2257.0,119,41,285,13,84,149
362,2019-12-30 00:00:00+00:00,3167,2169,643,422,737,422,569,790.0,354,184,2174.0,109,32,152,11,93,218
363,2019-12-31 00:00:00+00:00,3089,2167,647,425,637,434,580,743.0,353,190,1721.0,98,27,885,8,94,716
